generation_number,alpha0y,xi,nicheidx1,amountniche1,amount_change1,nicheidx2,amountniche2,amount_change2,0,0.6,0,0,0,1,83,0
14,2.2,1,0,468,1,1,465,5,,,,,,,,
13,3,1.2,0,279,4,1,616,1,,,,,,,,
8,2,1.4,0,713,29,1,224,11,,,,,,,,
13,1.4,1.2,0,252,45,1,683,44,,,,,,,,
15,2.6,1.4,0,193,18,1,725,15,,,,,,,,
18,1.6,1.6,0,347,81,1,571,62,,,,,,,,
14,0.2,1.6,0,301,214,1,624,159,,,,,,,,
15,3.4,1.4,0,694,0,1,0,4,,,,,,,,
11,1.4,1.4,0,593,39,1,343,56,,,,,,,,
14,0.6,1,0,368,98,1,566,93,,,,,,,,
15,1.4,1,0,400,40,1,536,32,,,,,,,,
14,0.6,1.2,0,423,114,1,504,105,,,,,,,,
13,0.6,1.4,0,334,112,1,537,102,,,,,,,,
14,2.2,1.2,0,298,8,1,629,15,,,,,,,,
12,3,1,0,113,0,1,824,1,,,,,,,,
14,1,1.6,0,238,83,1,711,87,,,,,,,,
15,2.2,1,0,530,1,1,406,5,,,,,,,,
14,3,1.2,0,303,4,1,599,1,,,,,,,,
9,2,1.4,0,800,29,1,142,13,,,,,,,,
14,1.4,1.2,0,406,49,1,489,48,,,,,,,,
16,2.6,1.4,0,464,19,1,480,16,,,,,,,,
19,1.6,1.6,0,536,86,1,401,64,,,,,,,,
15,0.2,1.6,0,313,247,1,617,167,,,,,,,,
16,3.4,1.4,0,945,0,1,0,5,,,,,,,,
12,1.4,1.4,0,573,41,1,381,61,,,,,,,,
15,0.6,1,0,275,109,1,658,97,,,,,,,,
16,1.4,1,0,304,43,1,638,32,,,,,,,,
15,0.6,1.2,0,503,120,1,433,111,,,,,,,,
14,0.6,1.4,0,249,124,1,665,104,,,,,,,,
15,2.2,1.2,0,442,8,1,497,15,,,,,,,,
13,3,1,0,320,0,1,463,1,,,,,,,,
15,1,1.6,0,282,89,1,660,91,,,,,,,,
16,2.2,1,0,594,1,1,355,6,,,,,,,,
15,3,1.2,0,402,4,1,498,1,,,,,,,,
10,2,1.4,0,823,31,1,105,18,,,,,,,,
15,1.4,1.2,0,602,53,1,314,56,,,,,,,,
17,2.6,1.4,0,632,19,1,311,17,,,,,,,,
20,1.6,1.6,0,722,90,1,194,70,,,,,,,,
16,0.2,1.6,0,410,264,1,510,177,,,,,,,,
17,3.4,1.4,0,920,0,1,0,6,,,,,,,,
13,1.4,1.4,0,528,54,1,400,63,,,,,,,,
16,0.6,1,0,234,117,1,644,100,,,,,,,,
17,1.4,1,0,161,51,1,693,35,,,,,,,,
16,0.6,1.2,0,450,126,1,470,119,,,,,,,,
15,0.6,1.4,0,337,133,1,563,108,,,,,,,,
16,2.2,1.2,0,565,8,1,367,17,,,,,,,,
14,3,1,0,600,0,1,325,1,,,,,,,,
16,1,1.6,0,413,99,1,526,95,,,,,,,,
17,2.2,1,0,682,2,1,271,6,,,,,,,,
11,2,1.4,0,831,31,1,117,20,,,,,,,,
16,3,1.2,0,476,4,1,446,1,,,,,,,,
16,1.4,1.2,0,658,59,1,282,62,,,,,,,,
18,2.6,1.4,0,610,19,1,306,17,,,,,,,,
21,1.6,1.6,0,774,91,1,151,74,,,,,,,,
17,0.2,1.6,0,519,276,1,427,192,,,,,,,,
18,3.4,1.4,0,950,0,1,0,6,,,,,,,,
14,1.4,1.4,0,397,56,1,500,69,,,,,,,,
17,0.6,1,0,364,122,1,579,103,,,,,,,,
18,1.4,1,0,387,55,1,548,35,,,,,,,,
17,0.6,1.2,0,257,142,1,698,121,,,,,,,,
16,0.6,1.4,0,520,137,1,415,113,,,,,,,,
17,2.2,1.2,0,618,8,1,309,18,,,,,,,,
15,3,1,0,676,0,1,268,1,,,,,,,,
17,1,1.6,0,501,105,1,447,103,,,,,,,,
18,2.2,1,0,713,2,1,218,7,,,,,,,,
12,2,1.4,0,792,32,1,149,24,,,,,,,,
17,3,1.2,0,470,5,1,461,1,,,,,,,,
17,1.4,1.2,0,636,60,1,299,67,,,,,,,,
19,2.6,1.4,0,468,19,1,472,17,,,,,,,,
22,1.6,1.6,0,722,92,1,209,80,,,,,,,,
18,0.2,1.6,0,548,283,1,392,210,,,,,,,,
19,3.4,1.4,0,907,0,1,0,6,,,,,,,,
15,1.4,1.4,0,301,61,1,629,71,,,,,,,,
18,0.6,1,0,502,127,1,444,111,,,,,,,,
19,1.4,1,0,678,56,1,261,35,,,,,,,,
18,0.6,1.2,0,77,154,1,869,122,,,,,,,,
17,0.6,1.4,0,657,139,1,293,119,,,,,,,,
18,2.2,1.2,0,617,8,1,300,21,,,,,,,,
16,3,1,0,561,0,1,376,1,,,,,,,,
18,1,1.6,0,495,113,1,452,110,,,,,,,,
19,2.2,1,0,675,2,1,268,9,,,,,,,,
18,3,1.2,0,312,5,1,586,1,,,,,,,,
13,2,1.4,0,611,33,1,320,25,,,,,,,,
18,1.4,1.2,0,574,62,1,356,72,,,,,,,,
20,2.6,1.4,0,330,21,1,580,17,,,,,,,,
23,1.6,1.6,0,709,94,1,235,87,,,,,,,,
19,0.2,1.6,0,512,297,1,427,219,,,,,,,,
20,3.4,1.4,0,898,0,1,0,7,,,,,,,,
16,1.4,1.4,0,304,64,1,630,77,,,,,,,,
19,0.6,1,0,563,134,1,370,123,,,,,,,,
20,1.4,1,0,789,57,1,147,40,,,,,,,,
19,0.6,1.2,0,25,174,1,908,122,,,,,,,,
18,0.6,1.4,0,689,141,1,260,132,,,,,,,,
19,2.2,1.2,0,631,8,1,302,22,,,,,,,,
17,3,1,0,332,1,1,601,1,,,,,,,,
19,1,1.6,0,413,120,1,532,116,,,,,,,,
20,2.2,1,0,588,2,1,351,11,,,,,,,,
19,3,1.2,0,206,5,1,734,1,,,,,,,,
14,2,1.4,0,324,37,1,611,27,,,,,,,,
19,1.4,1.2,0,528,66,1,407,73,,,,,,,,
21,2.6,1.4,0,339,22,1,598,20,,,,,,,,
24,1.6,1.6,0,740,97,1,195,96,,,,,,,,
20,0.2,1.6,0,468,312,1,476,229,,,,,,,,
21,3.4,1.4,0,941,0,1,0,8,,,,,,,,
17,1.4,1.4,0,399,69,1,538,77,,,,,,,,
20,0.6,1,0,549,139,1,391,137,,,,,,,,
21,1.4,1,0,745,57,1,197,45,,,,,,,,
19,0.6,1.4,0,598,146,1,330,141,,,,,,,,
20,0.6,1.2,0,39,187,1,908,122,,,,,,,,
20,2.2,1.2,0,548,8,1,386,24,,,,,,,,
18,3,1,0,158,1,1,778,1,,,,,,,,
20,1,1.6,0,382,123,1,558,123,,,,,,,,
21,2.2,1,0,490,4,1,455,11,,,,,,,,
20,3,1.2,0,137,6,1,809,1,,,,,,,,
15,2,1.4,0,156,41,1,773,27,,,,,,,,
20,1.4,1.2,0,384,68,1,561,76,,,,,,,,
22,2.6,1.4,0,325,23,1,598,21,,,,,,,,
25,1.6,1.6,0,720,98,1,190,104,,,,,,,,
21,0.2,1.6,0,414,320,1,534,240,,,,,,,,
22,3.4,1.4,0,901,0,1,0,9,,,,,,,,
18,1.4,1.4,0,513,71,1,418,81,,,,,,,,
21,0.6,1,0,533,147,1,407,143,,,,,,,,
22,1.4,1,0,595,57,1,361,46,,,,,,,,
20,0.6,1.4,0,375,153,1,517,148,,,,,,,,
21,0.6,1.2,0,101,205,1,843,122,,,,,,,,
21,2.2,1.2,0,446,10,1,487,25,,,,,,,,
21,1,1.6,0,451,128,1,468,126,,,,,,,,
19,3,1,0,110,1,1,822,1,,,,,,,,
22,2.2,1,0,403,4,1,528,12,,,,,,,,
16,2,1.4,0,207,49,1,714,29,,,,,,,,
21,3,1.2,0,97,6,1,834,1,,,,,,,,
21,1.4,1.2,0,304,71,1,629,78,,,,,,,,
23,2.6,1.4,0,263,25,1,650,22,,,,,,,,
26,1.6,1.6,0,736,100,1,181,116,,,,,,,,
22,0.2,1.6,0,401,330,1,536,252,,,,,,,,
23,3.4,1.4,0,897,0,1,0,9,,,,,,,,
22,0.6,1,0,580,151,1,371,149,,,,,,,,
19,1.4,1.4,0,624,74,1,317,88,,,,,,,,
21,0.6,1.4,0,170,169,1,764,148,,,,,,,,
23,1.4,1,0,417,58,1,483,48,,,,,,,,
22,0.6,1.2,0,284,214,1,667,124,,,,,,,,
22,2.2,1.2,0,417,11,1,528,26,,,,,,,,
22,1,1.6,0,671,135,1,269,134,,,,,,,,
20,3,1,0,165,1,1,756,1,,,,,,,,
23,2.2,1,0,370,4,1,538,12,,,,,,,,
17,2,1.4,0,373,52,1,528,31,,,,,,,,
22,3,1.2,0,87,6,1,864,1,,,,,,,,
22,1.4,1.2,0,335,76,1,613,79,,,,,,,,
24,2.6,1.4,0,160,27,1,738,22,,,,,,,,
27,1.6,1.6,0,653,102,1,282,121,,,,,,,,
23,0.2,1.6,0,465,342,1,460,261,,,,,,,,
24,3.4,1.4,0,920,0,1,0,11,,,,,,,,
23,0.6,1,0,553,155,1,357,157,,,,,,,,
22,0.6,1.4,0,107,187,1,819,150,,,,,,,,
20,1.4,1.4,0,682,76,1,263,95,,,,,,,,
24,1.4,1,0,374,61,1,572,49,,,,,,,,
23,0.6,1.2,0,543,218,1,362,135,,,,,,,,
23,2.2,1.2,0,473,12,1,462,27,,,,,,,,
23,1,1.6,0,786,136,1,138,143,,,,,,,,
21,3,1,0,294,2,1,654,1,,,,,,,,
24,2.2,1,0,399,5,1,532,12,,,,,,,,
18,2,1.4,0,577,52,1,357,33,,,,,,,,
23,3,1.2,0,68,6,1,862,1,,,,,,,,
23,1.4,1.2,0,432,80,1,507,80,,,,,,,,
25,2.6,1.4,0,158,28,1,749,23,,,,,,,,
28,1.6,1.6,0,563,105,1,368,123,,,,,,,,
24,0.2,1.6,0,549,352,1,395,269,,,,,,,,
25,3.4,1.4,0,731,0,1,0,12,,,,,,,,
24,0.6,1,0,512,157,1,421,171,,,,,,,,
21,1.4,1.4,0,692,77,1,222,99,,,,,,,,
24,2.2,1.2,0,553,12,1,398,29,,,,,,,,
25,1.4,1,0,428,63,1,506,50,,,,,,,,
24,0.6,1.2,0,689,223,1,238,144,,,,,,,,
23,0.6,1.4,0,155,202,1,788,153,,,,,,,,
24,1,1.6,0,852,136,1,111,149,,,,,,,,
22,3,1,0,441,2,1,488,1,,,,,,,,
25,2.2,1,0,391,5,1,546,13,,,,,,,,
19,2,1.4,0,720,53,1,225,35,,,,,,,,
24,3,1.2,0,78,6,1,848,1,,,,,,,,
24,1.4,1.2,0,529,82,1,404,84,,,,,,,,
26,2.6,1.4,0,309,29,1,624,24,,,,,,,,
29,1.6,1.6,0,504,109,1,403,127,,,,,,,,
25,0.2,1.6,0,543,362,1,392,283,,,,,,,,
26,3.4,1.4,0,932,0,1,0,12,,,,,,,,
25,0.6,1,0,456,165,1,475,179,,,,,,,,
22,1.4,1.4,0,660,80,1,277,102,,,,,,,,
25,2.2,1.2,0,567,12,1,372,31,,,,,,,,
25,0.6,1.2,0,656,227,1,291,160,,,,,,,,
26,1.4,1,0,461,67,1,452,52,,,,,,,,
24,0.6,1.4,0,270,218,1,653,156,,,,,,,,
25,1,1.6,0,822,140,1,102,161,,,,,,,,
23,3,1,0,572,2,1,360,1,,,,,,,,
26,2.2,1,0,322,7,1,629,13,,,,,,,,
20,2,1.4,0,771,54,1,152,39,,,,,,,,
25,3,1.2,0,192,6,1,745,1,,,,,,,,
25,1.4,1.2,0,599,83,1,350,89,,,,,,,,
27,2.6,1.4,0,564,29,1,375,25,,,,,,,,
30,1.6,1.6,0,587,114,1,354,132,,,,,,,,
26,0.2,1.6,0,491,377,1,445,293,,,,,,,,
27,3.4,1.4,0,932,0,1,0,12,,,,,,,,
26,0.6,1,0,397,169,1,552,186,,,,,,,,
23,1.4,1.4,0,572,82,1,343,108,,,,,,,,
26,2.2,1.2,0,560,12,1,369,32,,,,,,,,
26,0.6,1.2,0,560,228,1,390,168,,,,,,,,
27,1.4,1,0,432,69,1,503,55,,,,,,,,
25,0.6,1.4,0,483,228,1,437,165,,,,,,,,
26,1,1.6,0,783,141,1,153,171,,,,,,,,
24,3,1,0,644,2,1,282,1,,,,,,,,
21,2,1.4,0,703,54,1,218,41,,,,,,,,
27,2.2,1,0,266,9,1,681,13,,,,,,,,
26,3,1.2,0,506,6,1,421,1,,,,,,,,
26,1.4,1.2,0,585,84,1,353,95,,,,,,,,
28,2.6,1.4,0,723,29,1,191,26,,,,,,,,
31,1.6,1.6,0,598,120,1,330,135,,,,,,,,
27,0.2,1.6,0,389,388,1,542,303,,,,,,,,
28,3.4,1.4,0,938,0,1,0,12,,,,,,,,
24,1.4,1.4,0,500,85,1,429,114,,,,,,,,
27,0.6,1,0,461,174,1,463,189,,,,,,,,
27,2.2,1.2,0,565,12,1,352,33,,,,,,,,
27,0.6,1.2,0,408,239,1,525,176,,,,,,,,
28,1.4,1,0,394,73,1,544,56,,,,,,,,
26,0.6,1.4,0,556,231,1,376,177,,,,,,,,
27,1,1.6,0,657,146,1,247,187,,,,,,,,
25,3,1,0,618,2,1,297,1,,,,,,,,
28,2.2,1,0,260,11,1,670,13,,,,,,,,
22,2,1.4,0,652,55,1,279,46,,,,,,,,
27,3,1.2,0,803,6,1,145,1,,,,,,,,
27,1.4,1.2,0,500,86,1,441,102,,,,,,,,
29,2.6,1.4,0,779,29,1,146,27,,,,,,,,
32,1.6,1.6,0,627,123,1,302,139,,,,,,,,
28,0.2,1.6,0,402,403,1,509,320,,,,,,,,
29,3.4,1.4,0,880,0,1,0,12,,,,,,,,
25,1.4,1.4,0,487,90,1,451,122,,,,,,,,
28,0.6,1.2,0,280,254,1,651,181,,,,,,,,
28,2.2,1.2,0,597,13,1,344,34,,,,,,,,
28,0.6,1,0,647,178,1,287,196,,,,,,,,
29,1.4,1,0,420,74,1,518,58,,,,,,,,
27,0.6,1.4,0,493,242,1,450,186,,,,,,,,
28,1,1.6,0,594,149,1,343,196,,,,,,,,
26,3,1,0,534,2,1,412,2,,,,,,,,
29,2.2,1,0,302,11,1,643,13,,,,,,,,
23,2,1.4,0,640,55,1,318,48,,,,,,,,
28,3,1.2,0,833,6,1,100,2,,,,,,,,
28,1.4,1.2,0,397,92,1,536,102,,,,,,,,
30,2.6,1.4,0,795,29,1,135,30,,,,,,,,
33,1.6,1.6,0,630,126,1,295,144,,,,,,,,
29,0.2,1.6,0,619,409,1,319,330,,,,,,,,
30,3.4,1.4,0,912,0,1,0,12,,,,,,,,
29,0.6,1.2,0,224,260,1,727,182,,,,,,,,
29,2.2,1.2,0,531,13,1,399,34,,,,,,,,
26,1.4,1.4,0,500,97,1,422,125,,,,,,,,
29,0.6,1,0,689,181,1,261,204,,,,,,,,
30,1.4,1,0,523,74,1,412,59,,,,,,,,
28,0.6,1.4,0,446,253,1,491,191,,,,,,,,
29,1,1.6,0,546,155,1,351,201,,,,,,,,
27,3,1,0,353,3,1,602,2,,,,,,,,
29,3,1.2,0,751,6,1,185,2,,,,,,,,
24,2,1.4,0,618,55,1,326,51,,,,,,,,
30,2.2,1,0,443,13,1,500,13,,,,,,,,
29,1.4,1.2,0,272,97,1,652,105,,,,,,,,
31,2.6,1.4,0,790,29,1,132,33,,,,,,,,
34,1.6,1.6,0,596,129,1,324,149,,,,,,,,
30,0.2,1.6,0,761,413,1,160,346,,,,,,,,
31,3.4,1.4,0,863,0,1,0,13,,,,,,,,
30,2.2,1.2,0,528,13,1,410,35,,,,,,,,
30,0.6,1.2,0,281,272,1,663,188,,,,,,,,
27,1.4,1.4,0,486,101,1,429,128,,,,,,,,
30,0.6,1,0,551,187,1,402,217,,,,,,,,
31,1.4,1,0,633,75,1,314,63,,,,,,,,
29,0.6,1.4,0,447,259,1,491,195,,,,,,,,
30,1,1.6,0,541,159,1,393,205,,,,,,,,
28,3,1,0,247,3,1,690,2,,,,,,,,
30,3,1.2,0,558,6,1,378,3,,,,,,,,
31,2.2,1,0,662,14,1,295,13,,,,,,,,
25,2,1.4,0,630,55,1,307,53,,,,,,,,
30,1.4,1.2,0,258,100,1,685,105,,,,,,,,
32,2.6,1.4,0,788,29,1,167,34,,,,,,,,
35,1.6,1.6,0,514,132,1,418,153,,,,,,,,
31,0.2,1.6,0,825,414,1,111,372,,,,,,,,
32,3.4,1.4,0,941,0,1,0,13,,,,,,,,
31,0.6,1.2,0,436,280,1,502,193,,,,,,,,
31,2.2,1.2,0,462,14,1,472,37,,,,,,,,
28,1.4,1.4,0,502,101,1,444,130,,,,,,,,
31,0.6,1,0,351,203,1,600,219,,,,,,,,
32,1.4,1,0,631,76,1,309,65,,,,,,,,
30,0.6,1.4,0,515,271,1,420,206,,,,,,,,
31,1,1.6,0,400,165,1,545,211,,,,,,,,
29,3,1,0,254,3,1,684,2,,,,,,,,
31,3,1.2,0,291,7,1,645,4,,,,,,,,
26,2,1.4,0,712,55,1,219,61,,,,,,,,
32,2.2,1,0,748,14,1,186,14,,,,,,,,
31,1.4,1.2,0,339,105,1,563,106,,,,,,,,
33,2.6,1.4,0,549,29,1,387,37,,,,,,,,
36,1.6,1.6,0,374,133,1,560,158,,,,,,,,
32,0.2,1.6,0,806,418,1,114,396,,,,,,,,
33,3.4,1.4,0,925,0,1,0,13,,,,,,,,
32,0.6,1.2,0,596,284,1,333,205,,,,,,,,
32,2.2,1.2,0,394,16,1,550,38,,,,,,,,
29,1.4,1.4,0,469,104,1,457,130,,,,,,,,
32,0.6,1,0,227,211,1,715,221,,,,,,,,
33,1.4,1,0,638,76,1,309,69,,,,,,,,
31,0.6,1.4,0,615,273,1,306,219,,,,,,,,
32,1,1.6,0,269,178,1,670,213,,,,,,,,
30,3,1,0,306,3,1,634,2,,,,,,,,
32,3,1.2,0,165,9,1,779,4,,,,,,,,
27,2,1.4,0,807,56,1,126,66,,,,,,,,
33,2.2,1,0,737,14,1,195,15,,,,,,,,
32,1.4,1.2,0,546,109,1,378,113,,,,,,,,
34,2.6,1.4,0,176,30,1,689,37,,,,,,,,
37,1.6,1.6,0,265,136,1,682,163,,,,,,,,
33,0.2,1.6,0,630,426,1,240,412,,,,,,,,
34,3.4,1.4,0,814,0,1,0,13,,,,,,,,
33,0.6,1.2,0,717,287,1,228,213,,,,,,,,
33,2.2,1.2,0,306,16,1,615,38,,,,,,,,
30,1.4,1.4,0,449,110,1,480,132,,,,,,,,
33,0.6,1,0,202,221,1,750,222,,,,,,,,
34,1.4,1,0,599,78,1,333,75,,,,,,,,
32,0.6,1.4,0,696,279,1,242,237,,,,,,,,
33,1,1.6,0,208,194,1,726,214,,,,,,,,
31,3,1,0,398,3,1,534,2,,,,,,,,
33,3,1.2,0,167,9,1,774,4,,,,,,,,
28,2,1.4,0,854,56,1,24,68,,,,,,,,
34,2.2,1,0,679,14,1,262,15,,,,,,,,
35,2.6,1.4,0,147,30,1,796,37,,,,,,,,
33,1.4,1.2,0,658,109,1,270,117,,,,,,,,
38,1.6,1.6,0,176,148,1,754,164,,,,,,,,
34,0.2,1.6,0,440,436,1,489,423,,,,,,,,
35,3.4,1.4,0,877,0,1,0,13,,,,,,,,
34,2.2,1.2,0,295,18,1,660,38,,,,,,,,
34,0.6,1.2,0,735,289,1,193,230,,,,,,,,
31,1.4,1.4,0,407,112,1,530,134,,,,,,,,
35,1.4,1,0,549,83,1,392,78,,,,,,,,
34,0.6,1,0,242,242,1,681,227,,,,,,,,
33,0.6,1.4,0,662,282,1,263,249,,,,,,,,
34,1,1.6,0,202,200,1,728,219,,,,,,,,
32,3,1,0,491,3,1,455,2,,,,,,,,
34,3,1.2,0,276,10,1,638,4,,,,,,,,
29,2,1.4,0,863,58,1,68,73,,,,,,,,
35,2.2,1,0,566,14,1,367,15,,,,,,,,
36,2.6,1.4,0,232,30,1,717,37,,,,,,,,
34,1.4,1.2,0,624,109,1,315,119,,,,,,,,
39,1.6,1.6,0,126,152,1,812,167,,,,,,,,
35,0.2,1.6,0,287,456,1,644,431,,,,,,,,
36,3.4,1.4,0,943,0,1,0,14,,,,,,,,
35,2.2,1.2,0,313,19,1,623,38,,,,,,,,
35,0.6,1.2,0,723,298,1,214,238,,,,,,,,
32,1.4,1.4,0,412,114,1,516,141,,,,,,,,
35,0.6,1,0,378,246,1,568,231,,,,,,,,
36,1.4,1,0,449,84,1,482,81,,,,,,,,
34,0.6,1.4,0,628,291,1,306,263,,,,,,,,
35,1,1.6,0,283,209,1,627,226,,,,,,,,
33,3,1,0,573,3,1,356,2,,,,,,,,
30,2,1.4,0,472,58,1,202,75,,,,,,,,
35,3,1.2,0,448,11,1,478,4,,,,,,,,
36,2.2,1,0,479,14,1,475,15,,,,,,,,
35,1.4,1.2,0,467,114,1,484,124,,,,,,,,
37,2.6,1.4,0,390,31,1,529,39,,,,,,,,
40,1.6,1.6,0,101,160,1,818,167,,,,,,,,
36,0.2,1.6,0,183,476,1,740,439,,,,,,,,
37,3.4,1.4,0,933,0,1,0,14,,,,,,,,
36,2.2,1.2,0,337,20,1,598,38,,,,,,,,
36,0.6,1.2,0,652,302,1,302,242,,,,,,,,
33,1.4,1.4,0,512,119,1,403,146,,,,,,,,
36,0.6,1,0,553,249,1,389,238,,,,,,,,
37,1.4,1,0,316,86,1,610,83,,,,,,,,
35,0.6,1.4,0,621,297,1,325,273,,,,,,,,
36,1,1.6,0,498,220,1,435,235,,,,,,,,
34,3,1,0,721,3,1,224,2,,,,,,,,
31,2,1.4,0,478,59,1,460,79,,,,,,,,
36,3,1.2,0,614,11,1,327,4,,,,,,,,
37,2.2,1,0,400,15,1,528,16,,,,,,,,
36,1.4,1.2,0,303,119,1,621,126,,,,,,,,
38,2.6,1.4,0,622,32,1,314,41,,,,,,,,
41,1.6,1.6,0,217,169,1,697,168,,,,,,,,
37,0.2,1.6,0,145,492,1,795,443,,,,,,,,
38,3.4,1.4,0,941,0,1,0,15,,,,,,,,
37,2.2,1.2,0,467,22,1,469,40,,,,,,,,
37,0.6,1.2,0,492,313,1,425,250,,,,,,,,
34,1.4,1.4,0,644,123,1,287,154,,,,,,,,
37,0.6,1,0,642,251,1,307,247,,,,,,,,
36,0.6,1.4,0,544,305,1,389,282,,,,,,,,
38,1.4,1,0,214,92,1,734,84,,,,,,,,
37,1,1.6,0,681,229,1,249,244,,,,,,,,
35,3,1,0,778,3,1,153,2,,,,,,,,
32,2,1.4,0,357,59,1,568,80,,,,,,,,
37,3,1.2,0,662,11,1,269,4,,,,,,,,
38,2.2,1,0,376,15,1,568,16,,,,,,,,
37,1.4,1.2,0,230,123,1,705,127,,,,,,,,
39,2.6,1.4,0,773,33,1,170,43,,,,,,,,
42,1.6,1.6,0,387,170,1,552,171,,,,,,,,
38,0.2,1.6,0,119,515,1,829,447,,,,,,,,
38,2.2,1.2,0,600,23,1,350,40,,,,,,,,
39,3.4,1.4,0,931,0,1,0,18,,,,,,,,
38,0.6,1.2,0,388,323,1,556,257,,,,,,,,
35,1.4,1.4,0,655,123,1,257,162,,,,,,,,
38,0.6,1,0,619,253,1,325,263,,,,,,,,
37,0.6,1.4,0,409,314,1,537,289,,,,,,,,
39,1.4,1,0,202,96,1,737,85,,,,,,,,
38,1,1.6,0,774,232,1,156,251,,,,,,,,
36,3,1,0,756,3,1,187,2,,,,,,,,
33,2,1.4,0,299,62,1,638,80,,,,,,,,
38,3,1.2,0,622,11,1,310,5,,,,,,,,
39,2.2,1,0,427,15,1,517,16,,,,,,,,
38,1.4,1.2,0,278,129,1,661,129,,,,,,,,
43,1.6,1.6,0,519,173,1,383,178,,,,,,,,
40,2.6,1.4,0,820,33,1,125,45,,,,,,,,
39,0.2,1.6,0,98,530,1,849,448,,,,,,,,
39,2.2,1.2,0,647,23,1,292,43,,,,,,,,
39,0.6,1.2,0,351,335,1,599,259,,,,,,,,
40,3.4,1.4,0,935,0,1,0,18,,,,,,,,
36,1.4,1.4,0,581,127,1,348,168,,,,,,,,
39,0.6,1,0,546,257,1,413,274,,,,,,,,
39,1,1.6,0,778,233,1,151,264,,,,,,,,
40,1.4,1,0,269,101,1,664,86,,,,,,,,
38,0.6,1.4,0,230,323,1,715,298,,,,,,,,
37,3,1,0,608,3,1,338,2,,,,,,,,
34,2,1.4,0,281,65,1,661,82,,,,,,,,
39,3,1.2,0,544,11,1,396,5,,,,,,,,
40,2.2,1,0,519,15,1,394,17,,,,,,,,
39,1.4,1.2,0,401,132,1,528,132,,,,,,,,
44,1.6,1.6,0,667,174,1,275,184,,,,,,,,
41,2.6,1.4,0,733,33,1,199,46,,,,,,,,
40,0.2,1.6,0,91,552,1,837,451,,,,,,,,
40,2.2,1.2,0,646,23,1,270,45,,,,,,,,
41,3.4,1.4,0,915,0,1,0,18,,,,,,,,
40,0.6,1.2,0,406,345,1,534,265,,,,,,,,
37,1.4,1.4,0,417,134,1,501,170,,,,,,,,
40,0.6,1,0,494,267,1,459,283,,,,,,,,
40,1,1.6,0,778,235,1,142,279,,,,,,,,
41,1.4,1,0,465,101,1,477,87,,,,,,,,
39,0.6,1.4,0,157,342,1,779,305,,,,,,,,
38,3,1,0,437,3,1,500,2,,,,,,,,
35,2,1.4,0,352,67,1,582,85,,,,,,,,
41,2.2,1,0,604,16,1,341,17,,,,,,,,
40,3,1.2,0,517,11,1,427,5,,,,,,,,
40,1.4,1.2,0,446,139,1,463,135,,,,,,,,
45,1.6,1.6,0,773,175,1,158,190,,,,,,,,
42,2.6,1.4,0,605,33,1,333,49,,,,,,,,
41,0.2,1.6,0,136,565,1,792,454,,,,,,,,
41,2.2,1.2,0,578,24,1,365,45,,,,,,,,
41,0.6,1.2,0,580,347,1,361,279,,,,,,,,
42,3.4,1.4,0,901,0,1,0,19,,,,,,,,
38,1.4,1.4,0,303,139,1,639,171,,,,,,,,
41,0.6,1,0,470,275,1,473,299,,,,,,,,
41,1,1.6,0,799,238,1,135,293,,,,,,,,
42,1.4,1,0,637,101,1,305,88,,,,,,,,
40,0.6,1.4,0,207,356,1,716,308,,,,,,,,
39,3,1,0,314,3,1,634,2,,,,,,,,
36,2,1.4,0,459,70,1,473,85,,,,,,,,
42,2.2,1,0,520,16,1,406,17,,,,,,,,
41,1.4,1.2,0,429,141,1,525,139,,,,,,,,
41,3,1.2,0,476,12,1,451,6,,,,,,,,
46,1.6,1.6,0,801,175,1,124,195,,,,,,,,
43,2.6,1.4,0,467,34,1,461,49,,,,,,,,
42,0.2,1.6,0,351,579,1,574,463,,,,,,,,
42,2.2,1.2,0,471,25,1,466,45,,,,,,,,
42,0.6,1.2,0,767,351,1,168,297,,,,,,,,
43,3.4,1.4,0,935,0,1,0,19,,,,,,,,
39,1.4,1.4,0,240,143,1,696,173,,,,,,,,
42,0.6,1,0,444,279,1,481,304,,,,,,,,
42,1,1.6,0,788,239,1,164,300,,,,,,,,
43,1.4,1,0,688,101,1,228,91,,,,,,,,
41,0.6,1.4,0,417,362,1,526,314,,,,,,,,
40,3,1,0,236,3,1,715,2,,,,,,,,
37,2,1.4,0,578,73,1,350,85,,,,,,,,
43,2.2,1,0,328,16,1,610,17,,,,,,,,
42,1.4,1.2,0,370,148,1,566,143,,,,,,,,
42,3,1.2,0,486,12,1,451,6,,,,,,,,
47,1.6,1.6,0,761,181,1,156,203,,,,,,,,
44,2.6,1.4,0,393,34,1,532,50,,,,,,,,
43,2.2,1.2,0,439,26,1,507,45,,,,,,,,
43,0.2,1.6,0,698,583,1,199,480,,,,,,,,
44,3.4,1.4,0,672,0,1,0,19,,,,,,,,
43,0.6,1.2,0,810,351,1,110,313,,,,,,,,
40,1.4,1.4,0,275,152,1,661,175,,,,,,,,
43,0.6,1,0,436,285,1,511,311,,,,,,,,
43,1,1.6,0,681,243,1,241,312,,,,,,,,
44,1.4,1,0,640,104,1,307,93,,,,,,,,
42,0.6,1.4,0,656,370,1,282,328,,,,,,,,
41,3,1,0,230,4,1,704,2,,,,,,,,
